category,gender,similarity,aff_product_name,aff_brand,aff_category,aff_gender,aff_price,aff_discounted_price,aff_price_tier,aff_brand_tier,aff_combined_tier,aff_segregation,aff_product_url,aff_image_original,aff_image_url,aff_source_platform,exp_product_name,exp_brand,exp_category,exp_gender,exp_price,exp_discounted_price,exp_price_tier,exp_brand_tier,exp_combined_tier,exp_segregation,exp_product_url,exp_image_original,exp_image_url,exp_source_platform
Shoes,Men,0.915573000907898,"Essence Women Buckle Sandals with Super Soft Insole | Ergonomic Footbed | Lightweight | Platform Heel | Cushioned Sole | Latest, Stylish and Trendy Slip-Ons for Girls and Ladies",MILESTOE,Shoes,Women,2999.0,999.0,expensive,unknown,expensive,expensive,,essence-women-buckle-sandals-with-super-soft-insol-original.jpg,https://m.media-amazon.com/images/I/61wcKJBqL1L._AC_UL320_.jpg,Amazon India,Fashion Casual Platform Wedges Heels Sandals With Comfortable Sole Sandal For Womens & Girls,MOSAC,Shoes,Women,1299.0,598.0,affordable,unknown,affordable,affordable,,fashion-casual-platform-wedges-heels-sandals-with--original.jpg,https://m.media-amazon.com/images/I/611Poct8NAL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8284341096878052,Women Cali Wedge Wn’s Sneaker,Puma,Shoes,Women,7999.0,2896.0,expensive,unknown,expensive,expensive,,women-cali-wedge-wns-sneaker-original.jpg,https://m.media-amazon.com/images/I/71E4QTn-ffL._AC_UL320_.jpg,Amazon India,Women's Canvas/Leather Barefoot Shoes | Wide Width Minimalist Sneakers | Classic Fit Low Top,WHITIN,Shoes,Women,8525.0,20.0,expensive,unknown,expensive,expensive,,womens-canvasleather-barefoot-shoes-wide-width-min-original.jpg,https://m.media-amazon.com/images/I/81XPtj9O6uL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9171653985977173,Women Casual Sneakers Shoes CNV6053,Vendoz,Shoes,Women,999.0,649.0,affordable,budget,affordable,affordable,,women-casual-sneakers-shoes-cnv6053-original.jpg,https://m.media-amazon.com/images/I/51V+o9sZBgL._AC_UL320_.jpg,Amazon India,"Women's Avi-verge Sneaker,",Avia,Shoes,Women,8665.0,17.0,expensive,unknown,expensive,expensive,,womens-aviverge-sneaker-original.jpg,https://m.media-amazon.com/images/I/71RXcb3kz2L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8485094308853149,Women Raise Sneakers,Campus,Shoes,Women,1899.0,1082.0,affordable,budget,affordable,affordable,,women-raise-sneakers-original.jpg,https://m.media-amazon.com/images/I/619vULzOFUL._AC_UL320_.jpg,Amazon India,Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Canvas Slip-on Shoes,HOBIBEAR,Shoes,Women,9460.0,3.0,expensive,unknown,expensive,expensive,,barefoot-minimalist-shoes-womens-mens-zero-drop-wi-original.jpg,https://m.media-amazon.com/images/I/71vpcH31PZL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8814007639884949,Women Lace Up Platform Sneakers Comfortable Casual Fashion Sneaker Walking Shoes (F-702_1),BADLAV,Shoes,Women,999.0,435.0,affordable,unknown,affordable,affordable,,women-lace-up-platform-sneakers-comfortable-casual-original.jpg,https://m.media-amazon.com/images/I/71W2geIY9vL._AC_UL320_.jpg,Amazon India,Zbyoujer Waterproof Shoe Covers - Boot Covers Shoe Covers for Rain Overshoes Reusable Over shoes Galoshes Shoe Protectors with Waterproof Zipper Not-Slip Rain Shoe Covers for Women and Men,Zbyoujer,Shoes,Women,281.0,6.0,affordable,unknown,affordable,affordable,,zbyoujer-waterproof-shoe-covers-boot-covers-shoe-c-original.jpg,https://m.media-amazon.com/images/I/51W8PLZFJ9L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9214054346084595,Loafers for Women Platform Chunky Penny Loafer Slip On Casual Dressy Business Shoes with Arch Support,JM LOOKS,Shoes,Women,2995.0,679.0,expensive,budget,affordable,affordable,,loafers-for-women-platform-chunky-penny-loafer-sli-original.jpg,https://m.media-amazon.com/images/I/71QQn0Xw8IL._AC_UL320_.jpg,Amazon India,"Elegant Slip-On Espadrille Flats with Stylish Bow and Textured Woven Sole, 0.5-Inch Heel Height, Comfortable and Versatile Footwear for Office | College | Casual",JM LOOKS,Shoes,Women,2995.0,759.0,expensive,budget,affordable,affordable,,elegant-slipon-espadrille-flats-with-stylish-bow-a-original.jpg,https://m.media-amazon.com/images/I/517wFe7xGZL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9236676692962646,Women's Outdoor Fashion Hook and Loop Platform Heel Wedges,FAUSTO,Shoes,Women,2499.0,899.0,affordable,unknown,affordable,affordable,,womens-outdoor-fashion-hook-and-loop-platform-heel-original.jpg,https://m.media-amazon.com/images/I/51Q2YmtgwgL._AC_UL320_.jpg,Amazon India,Women's Formal Shoes,Footshez,Shoes,Women,1899.0,499.0,affordable,unknown,affordable,affordable,,womens-formal-shoes-original.jpg,https://m.media-amazon.com/images/I/71eNPbmEqBL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9185449481010437,Women & Girls Platform Heels,Shoetopia,Shoes,Women,1999.0,767.0,affordable,budget,affordable,affordable,,women-girls-platform-heels-original.jpg,https://m.media-amazon.com/images/I/51iyqgRaUPL._AC_UL320_.jpg,Amazon India,Women Synthetic Platform Block Heel Mary Jane Shoes,Mochi,Shoes,Women,2990.0,1794.0,expensive,unknown,expensive,expensive,,women-synthetic-platform-block-heel-mary-jane-shoe-original.jpg,https://m.media-amazon.com/images/I/41rSBTLcs8L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9629284739494324,Women Sneaker Pull-On Shoes,FAUSTO,Shoes,Women,2999.0,1299.0,expensive,unknown,expensive,expensive,,women-sneaker-pullon-shoes-original.jpg,https://m.media-amazon.com/images/I/51IIuvnr70L._AC_UL320_.jpg,Amazon India,Women Platform Heels,FAUSTO,Shoes,Women,2999.0,799.0,expensive,unknown,expensive,expensive,,women-platform-heels-original.jpg,https://m.media-amazon.com/images/I/51i6eO00HeL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999996423721313,Women Casual Blue Shoes,Vendoz,Shoes,Women,999.0,649.0,affordable,budget,affordable,affordable,,women-casual-blue-shoes-original.jpg,https://m.media-amazon.com/images/I/613mdOhCmgL._AC_UL320_.jpg,Amazon India,Women Casual Blue Shoes,Vendoz,Shoes,Women,999.0,659.0,affordable,budget,affordable,affordable,,women-casual-blue-shoes-original.jpg,https://m.media-amazon.com/images/I/613mdOhCmgL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999998807907104,Women Casual Pull-On Shoes,FAUSTO,Shoes,Women,2999.0,799.0,expensive,unknown,expensive,expensive,,women-casual-pullon-shoes-original.jpg,https://m.media-amazon.com/images/I/61s0SwnrKSL._AC_UL320_.jpg,Amazon India,Women Casual Pull-On Shoes,FAUSTO,Shoes,Women,2999.0,878.0,expensive,unknown,expensive,expensive,,women-casual-pullon-shoes-original.jpg,https://m.media-amazon.com/images/I/61s0SwnrKSL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999997019767761,Women Sneaker Shoes,Shoetopia,Shoes,Women,1995.0,499.0,affordable,budget,affordable,affordable,,women-sneaker-shoes-original.jpg,https://m.media-amazon.com/images/I/617uwK9B4sL._AC_UL320_.jpg,Amazon India,Women Sneaker Shoes,Shoetopia,Shoes,Women,1999.0,499.0,affordable,budget,affordable,affordable,,women-sneaker-shoes-original.jpg,https://m.media-amazon.com/images/I/617uwK9B4sL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9203308820724487,Women & Girls White Casual Sports Shoes Sneakers - 36 EU,Vendoz,Shoes,Women,999.0,659.0,affordable,budget,affordable,affordable,,women-girls-white-casual-sports-shoes-sneakers-36--original.jpg,https://m.media-amazon.com/images/I/612PuEQ-8RS._AC_UL320_.jpg,Amazon India,Women Casual Blue Shoes,Vendoz,Shoes,Women,999.0,659.0,affordable,budget,affordable,affordable,,women-casual-blue-shoes-original.jpg,https://m.media-amazon.com/images/I/613mdOhCmgL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8712068200111389,Women Mesh Walking Shoes,SPARX,Shoes,Women,1149.0,804.0,affordable,budget,affordable,affordable,,women-mesh-walking-shoes-original.jpg,https://m.media-amazon.com/images/I/61Ky2JIGj7L._AC_UL320_.jpg,Amazon India,Womens Sl 170 Running Shoe,SPARX,Shoes,Women,824.0,25.0,affordable,budget,affordable,affordable,,womens-sl-170-running-shoe-original.jpg,https://m.media-amazon.com/images/I/717RakTxeAL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8712068200111389,Women Mesh Walking Shoes,SPARX,Shoes,Women,849.0,15.0,affordable,budget,affordable,affordable,,women-mesh-walking-shoes-original.jpg,https://m.media-amazon.com/images/I/61Ky2JIGj7L._AC_UL320_.jpg,Amazon India,Womens Sl 170 Running Shoe,SPARX,Shoes,Women,824.0,25.0,affordable,budget,affordable,affordable,,womens-sl-170-running-shoe-original.jpg,https://m.media-amazon.com/images/I/717RakTxeAL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9223353862762451,Casual Outdoor wear Platform Sandal Aishwarya,HF JOURNEY,Shoes,Women,3490.0,1399.0,expensive,unknown,expensive,expensive,,casual-outdoor-wear-platform-sandal-aishwarya-original.jpg,https://m.media-amazon.com/images/I/617+oRrWwVL._AC_UL320_.jpg,Amazon India,Womens Stylish Flat Sandals,ZaySoo,Shoes,Women,1499.0,474.0,affordable,unknown,affordable,affordable,,womens-stylish-flat-sandals-original.jpg,https://m.media-amazon.com/images/I/61rsEgmKTUL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999998807907104,DOCTOR EXTRA SOFT,DOCTOR EXTRA SOFT,Shoes,Women,1999.0,898.0,affordable,budget,affordable,affordable,,doctor-extra-soft-original.jpg,https://m.media-amazon.com/images/I/81hFHWZVk9L._AC_UL320_.jpg,Amazon India,DOCTOR EXTRA SOFT,DOCTOR EXTRA SOFT,Shoes,Women,1999.0,898.0,affordable,budget,affordable,affordable,,doctor-extra-soft-original.jpg,https://m.media-amazon.com/images/I/81hFHWZVk9L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.870625376701355,Women Wedge Heel Sandal,Shoetopia,Shoes,Women,1999.0,575.0,affordable,budget,affordable,affordable,,women-wedge-heel-sandal-original.jpg,https://m.media-amazon.com/images/I/61coBCNlZEL._AC_UL320_.jpg,Amazon India,"Lightweight Ballet Flats Bellies for Women, Everyday Style and Comfort",TRASE,Shoes,Women,1999.0,799.0,affordable,unknown,affordable,affordable,,lightweight-ballet-flats-bellies-for-women-everyda-original.jpg,https://m.media-amazon.com/images/I/61i3EAxH-jL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8820776343345642,Women White Casual Sneakers,Vendoz,Shoes,Women,999.0,659.0,affordable,budget,affordable,affordable,,women-white-casual-sneakers-original.jpg,https://m.media-amazon.com/images/I/51KPSGeSasL._AC_UL320_.jpg,Amazon India,Women Chunky Loafer Moccasins Casual Chunky Sole Glossy Finish Pull on Signature Shoes for Women,EVOLTAR,Shoes,Women,1999.0,609.0,affordable,unknown,affordable,affordable,,women-chunky-loafer-moccasins-casual-chunky-sole-g-original.jpg,https://m.media-amazon.com/images/I/61de2M6pJqL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9384191036224365,Women Pull On Loafers,Shoetopia,Shoes,Women,1999.0,671.0,affordable,budget,affordable,affordable,,women-pull-on-loafers-original.jpg,https://m.media-amazon.com/images/I/51I8P5IeADL._AC_UL320_.jpg,Amazon India,Carlton London,Carlton London,Shoes,Women,2399.0,1099.0,affordable,unknown,affordable,affordable,,carlton-london-original.jpg,https://m.media-amazon.com/images/I/7139AN1zQsL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8498690128326416,Fashionable Comfortable Lightweight Platform Heels Clogs for Women's | Cushioned Footwear | Lightweight Slip-ons | Waterproof Sandals for Women,SVAAR,Shoes,Women,1499.0,799.0,affordable,unknown,affordable,affordable,,fashionable-comfortable-lightweight-platform-heels-original.jpg,https://m.media-amazon.com/images/I/71h8fYKdfKL._AC_UL320_.jpg,Amazon India,Women Comfortable Metallic Loafer Mules Wedges Casual & Formal Footwear,Marc Loire,Shoes,Women,2490.0,1395.0,affordable,budget,affordable,affordable,,women-comfortable-metallic-loafer-mules-wedges-cas-original.jpg,https://m.media-amazon.com/images/I/61q7Rbu9hiL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9339161515235901,Women Velcro Loafers,Shoetopia,Shoes,Women,1999.0,671.0,affordable,budget,affordable,affordable,,women-velcro-loafers-original.jpg,https://m.media-amazon.com/images/I/51xYztS8mvL._AC_UL320_.jpg,Amazon India,Women Chunky Loafer Moccasins Casual Chunky Sole Glossy Finish Pull on Signature Shoes for Women,EVOLTAR,Shoes,Women,1999.0,609.0,affordable,unknown,affordable,affordable,,women-chunky-loafer-moccasins-casual-chunky-sole-g-original.jpg,https://m.media-amazon.com/images/I/61de2M6pJqL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8848689794540405,Women Casual Shoes,Vendoz,Shoes,Women,999.0,659.0,affordable,budget,affordable,affordable,,women-casual-shoes-original.jpg,https://m.media-amazon.com/images/I/61BOt894PEL._AC_UL320_.jpg,Amazon India,"Women's Avi-verge Sneaker,",Avia,Shoes,Women,8665.0,17.0,expensive,unknown,expensive,expensive,,womens-aviverge-sneaker-original.jpg,https://m.media-amazon.com/images/I/71RXcb3kz2L._AC_UL320_.jpg,Amazon India
Shoes,Men,1.000000238418579,Women Platform Heels,FAUSTO,Shoes,Women,2999.0,999.0,expensive,unknown,expensive,expensive,,women-platform-heels-original.jpg,https://m.media-amazon.com/images/I/51i6eO00HeL._AC_UL320_.jpg,Amazon India,Women Platform Heels,FAUSTO,Shoes,Women,2999.0,899.0,expensive,unknown,expensive,expensive,,women-platform-heels-original.jpg,https://m.media-amazon.com/images/I/51i6eO00HeL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9132765531539917,Women Comfortable Wedges Loafer/Mules/Ballet Heels Footwear,Marc Loire,Shoes,Women,2770.0,1395.0,expensive,budget,affordable,affordable,,women-comfortable-wedges-loafermulesballet-heels-f-original.jpg,https://m.media-amazon.com/images/I/61L3bJw-zFL._AC_UL320_.jpg,Amazon India,Women's Ballet Wedges Shoes | Comfortable and Trendy Slip-On Loafers with Cushioned Footbed and Textured Sole | Mules Wedges for Girls - Ideal for Casual and Formal Wear,XE Looks,Shoes,Women,2499.0,999.0,affordable,budget,affordable,affordable,,womens-ballet-wedges-shoes-comfortable-and-trendy--original.jpg,https://m.media-amazon.com/images/I/71wn8YVuw8L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9627918601036072,Women Fashion Casual Boot High Ankle Heel for Girls Boot,Longwalk,Shoes,Women,1198.0,493.0,affordable,budget,affordable,affordable,,women-fashion-casual-boot-high-ankle-heel-for-girl-original.jpg,https://m.media-amazon.com/images/I/71RlOgFT-wL._AC_UL320_.jpg,Amazon India,Girl's 9612 Ankle Boot,Creattoes,Shoes,Women,999.0,539.0,affordable,unknown,affordable,affordable,,girls-9612-ankle-boot-original.jpg,https://m.media-amazon.com/images/I/61MCesHgmtL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.932296633720398,Women's P-7 Platform,Shoetopia,Shoes,Women,1999.0,671.0,affordable,budget,affordable,affordable,,womens-p7-platform-original.jpg,https://m.media-amazon.com/images/I/41HhWiFmVGL._AC_UL320_.jpg,Amazon India,Stylish Girl's High Heel Criss Cross Chunky Sole Casual Fashion Wedges Sandal For Women/Girls Ankle Strep Sandal,HimQuen,Shoes,Women,799.0,499.0,affordable,unknown,affordable,affordable,,stylish-girls-high-heel-criss-cross-chunky-sole-ca-original.jpg,https://m.media-amazon.com/images/I/61KR3-Ic2vL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9200390577316284,Women Soft Comfortable Solid Platform Heels,Marc Loire,Shoes,Women,2995.0,1495.0,expensive,budget,affordable,affordable,,women-soft-comfortable-solid-platform-heels-original.jpg,https://m.media-amazon.com/images/I/61+0JhTGJGL._AC_UL320_.jpg,Amazon India,Women Stylish Slippers Wedges I Flat Slip on Sandals I Stylish and Casual for Everyday use I Comfortable & Lightweight for Girls & Ladies JOJO57,Vendoz,Shoes,Women,999.0,469.0,affordable,budget,affordable,affordable,,women-stylish-slippers-wedges-i-flat-slip-on-sanda-original.jpg,https://m.media-amazon.com/images/I/61BsfttG-hL._AC_UL320_.jpg,Amazon India
Shoes,Men,1.000000238418579,Women's Ballet Wedges Shoes | Comfortable and Trendy Slip-On Loafers with Cushioned Footbed and Textured Sole | Mules Wedges for Girls - Ideal for Casual and Formal Wear,XE Looks,Shoes,Women,2499.0,999.0,affordable,budget,affordable,affordable,,womens-ballet-wedges-shoes-comfortable-and-trendy--original.jpg,https://m.media-amazon.com/images/I/71wn8YVuw8L._AC_UL320_.jpg,Amazon India,Women's Ballet Wedges Shoes | Comfortable and Trendy Slip-On Loafers with Cushioned Footbed and Textured Sole | Mules Wedges for Girls - Ideal for Casual and Formal Wear,XE Looks,Shoes,Women,2499.0,999.0,affordable,budget,affordable,affordable,,womens-ballet-wedges-shoes-comfortable-and-trendy--original.jpg,https://m.media-amazon.com/images/I/71wn8YVuw8L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8797566294670105,Women Floral Midtop Platform Heel Comfortable Shoes | Formal and Casual Fashion Heels,Theater,Shoes,Women,3990.0,3591.0,expensive,budget,affordable,affordable,,women-floral-midtop-platform-heel-comfortable-shoe-original.jpg,https://m.media-amazon.com/images/I/711stYkyAHL._AC_UL320_.jpg,Amazon India,Women's Fashion Espadrille Wedge Platform Light Arch Support Non-Slip Sandals,GLO GLAMP,Shoes,Women,1999.0,705.0,affordable,unknown,affordable,affordable,,womens-fashion-espadrille-wedge-platform-light-arc-original.jpg,https://m.media-amazon.com/images/I/31AXEFz9XgL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999998807907104,Women Round Toe Wedge Heel Sandal for Casual Wear,Marc Loire,Shoes,Women,1995.0,898.0,affordable,budget,affordable,affordable,,women-round-toe-wedge-heel-sandal-for-casual-wear-original.jpg,https://m.media-amazon.com/images/I/612ArpHTJeL._AC_UL320_.jpg,Amazon India,Women Round Toe Wedge Heel Sandal for Casual Wear,Marc Loire,Shoes,Women,1995.0,898.0,affordable,budget,affordable,affordable,,women-round-toe-wedge-heel-sandal-for-casual-wear-original.jpg,https://m.media-amazon.com/images/I/612ArpHTJeL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9577210545539856,"by Labella Women's Fashion Platform Slip-On Sandal – Comfortable, Lightweight, Slip-Resistant, Breathable – Ideal for Casual and Office Wear",BELLA,Shoes,Women,1799.0,679.0,affordable,unknown,affordable,affordable,,by-labella-womens-fashion-platform-slipon-sandal-c-original.jpg,https://m.media-amazon.com/images/I/61gM66PuBtL._AC_UL320_.jpg,Amazon India,Women's Wedge heel Sandals,Bata,Shoes,Women,999.0,785.0,affordable,unknown,affordable,affordable,,womens-wedge-heel-sandals-original.jpg,https://m.media-amazon.com/images/I/51DzRy1+MDL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999999403953552,Women Comfortable Loafer Mules Ballet Wedge Heels Footwear,Marc Loire,Shoes,Women,2490.0,1395.0,affordable,budget,affordable,affordable,,women-comfortable-loafer-mules-ballet-wedge-heels--original.jpg,https://m.media-amazon.com/images/I/61CxwsofQbL._AC_UL320_.jpg,Amazon India,Women Comfortable Loafer Mules Ballet Wedge Heels Footwear,Marc Loire,Shoes,Women,2770.0,1395.0,expensive,budget,affordable,affordable,,women-comfortable-loafer-mules-ballet-wedge-heels--original.jpg,https://m.media-amazon.com/images/I/61CxwsofQbL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9223310947418213,Comfortable Wedges For Women | Latex Cushioning | Stylish & All Purpose | Vibrant Color | Travel Friendly | Modern Design,YOHO,Shoes,Women,2498.0,999.0,affordable,unknown,affordable,affordable,,comfortable-wedges-for-women-latex-cushioning-styl-original.jpg,https://m.media-amazon.com/images/I/51k3ni+fofL._AC_UL320_.jpg,Amazon India,Women's Carol Wedge Sandal Casual,Bata,Shoes,Women,1499.0,1499.0,affordable,unknown,affordable,affordable,,womens-carol-wedge-sandal-casual-original.jpg,https://m.media-amazon.com/images/I/51f-s7sRlYL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9455796480178833,"Stella 002 Slip-on Loafers for Women | Comfortable & Stylish Block Heel | Fashion Moccasins with Footpharma Footbed | Perfect for Casual, Formal Shoe",YOHO,Shoes,Women,2898.0,1594.0,expensive,unknown,expensive,expensive,,stella-002-slipon-loafers-for-women-comfortable-st-original.jpg,https://m.media-amazon.com/images/I/613ERItfqSL._AC_UL320_.jpg,Amazon India,Women Chunky Loafer Moccasins Casual Chunky Sole Glossy Finish Pull on Signature Shoes for Women,EVOLTAR,Shoes,Women,1999.0,609.0,affordable,unknown,affordable,affordable,,women-chunky-loafer-moccasins-casual-chunky-sole-g-original.jpg,https://m.media-amazon.com/images/I/61de2M6pJqL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9312301874160767,Women Bellies,FAUSTO,Shoes,Women,2999.0,999.0,expensive,unknown,expensive,expensive,,women-bellies-original.jpg,https://m.media-amazon.com/images/I/51IFsJ7SydL._AC_UL320_.jpg,Amazon India,"Women's Glitter Block Heel Sandals with Ankle Strap | Pointed Toe Party Heels | Soft Cushioned Insole | Stylish Silver Dress Shoes for Wedding, Evening & Festive Wear",Generic,Shoes,Women,1299.0,799.0,affordable,unknown,affordable,affordable,,womens-glitter-block-heel-sandals-with-ankle-strap-original.jpg,https://m.media-amazon.com/images/I/51A6Sr3uVPL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9296743869781494,Trending Stylish Fashion Sandal Casual Platform Wedges Heels Sandals For Womens & Girls,MOSAC,Shoes,Women,1299.0,649.0,affordable,unknown,affordable,affordable,,trending-stylish-fashion-sandal-casual-platform-we-original.jpg,https://m.media-amazon.com/images/I/61vnCi5uBXL._AC_UL320_.jpg,Amazon India,Women's Wedge heel Sandals,Bata,Shoes,Women,999.0,785.0,affordable,unknown,affordable,affordable,,womens-wedge-heel-sandals-original.jpg,https://m.media-amazon.com/images/I/51DzRy1+MDL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9388048648834229,Women Smart Casual Platform Heel Fashion Sandal With Adjustable Strap,Marc Loire,Shoes,Women,2995.0,1497.0,expensive,budget,affordable,affordable,,women-smart-casual-platform-heel-fashion-sandal-wi-original.jpg,https://m.media-amazon.com/images/I/61V0Lfy8ajL._AC_UL320_.jpg,Amazon India,Women's Casual Slip on Flat Ballerina Shoes,Marc Loire,Shoes,Women,1990.0,1074.0,affordable,budget,affordable,affordable,,womens-casual-slip-on-flat-ballerina-shoes-original.jpg,https://m.media-amazon.com/images/I/51jjAfoAqAL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9304162859916687,Women Burgundy Freddie Hot Space,Theater,Shoes,Women,3990.0,3591.0,expensive,budget,affordable,affordable,,women-burgundy-freddie-hot-space-original.jpg,https://m.media-amazon.com/images/I/611TuLMDt2L._AC_UL320_.jpg,Amazon India,"Bliss Heel 002 Slip-on Loafers for Women | Comfortable & Stylish Block Heeled | Fashion Moccasins with Footpharma Footbed | Perfect for Casual, Formal Shoe",YOHO,Shoes,Women,2898.0,1449.0,expensive,unknown,expensive,expensive,,bliss-heel-002-slipon-loafers-for-women-comfortabl-original.jpg,https://m.media-amazon.com/images/I/615K20+dDxL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.887035608291626,Women Runtamed Platform Sneaker,Puma,Shoes,Women,7999.0,3440.0,expensive,unknown,expensive,expensive,,women-runtamed-platform-sneaker-original.jpg,https://m.media-amazon.com/images/I/51ndaaZTMxL._AC_UL320_.jpg,Amazon India,"Women's Fireflty-04 Sports Running,Walking & Gym Shoes Max Cushion with Memory Form Lightweight Eva Sole Extra Jump Casual Sneaker Shoes for Women's & Girl's…",ASIAN,Shoes,Women,999.0,749.0,affordable,budget,affordable,affordable,,womens-fireflty04-sports-runningwalking-gym-shoes--original.jpg,https://m.media-amazon.com/images/I/818CGN+ED-L._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9262453317642212,"Comfortable & Trendy Women's Platform Heels Slippers, Casual Fashion Sandals For Women, Soft Wedges",XE Looks,Shoes,Women,2499.0,649.0,affordable,budget,affordable,affordable,,comfortable-trendy-womens-platform-heels-slippers--original.jpg,https://m.media-amazon.com/images/I/51EfaGy9wlL._AC_UL320_.jpg,Amazon India,Women's Wedge heel Sandals,Bata,Shoes,Women,999.0,785.0,affordable,unknown,affordable,affordable,,womens-wedge-heel-sandals-original.jpg,https://m.media-amazon.com/images/I/51DzRy1+MDL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9201136827468872,Women Casual Stylish Black High Heel Sneaker Shoes,Vendoz,Shoes,Women,999.0,649.0,affordable,budget,affordable,affordable,,women-casual-stylish-black-high-heel-sneaker-shoes-original.jpg,https://m.media-amazon.com/images/I/61LmABjnWGL._AC_UL320_.jpg,Amazon India,"Women's Avi-verge Sneaker,",Avia,Shoes,Women,8665.0,17.0,expensive,unknown,expensive,expensive,,womens-aviverge-sneaker-original.jpg,https://m.media-amazon.com/images/I/71RXcb3kz2L._AC_UL320_.jpg,Amazon India
Shoes,Men,1.0,Bacca Bucci,Bacca Bucci,Shoes,Women,2999.0,1399.0,expensive,unknown,expensive,expensive,,bacca-bucci-original.jpg,https://m.media-amazon.com/images/I/61K2pQZLTLL._AC_UL320_.jpg,Amazon India,Bacca Bucci,Bacca Bucci,Shoes,Women,2999.0,1499.0,expensive,unknown,expensive,expensive,,bacca-bucci-original.jpg,https://m.media-amazon.com/images/I/61K2pQZLTLL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9234012365341187,Women Unique Weave-Like Strap Platform Heel Fashion Sandal,Metro,Shoes,Women,2490.0,1419.0,affordable,unknown,affordable,affordable,,women-unique-weavelike-strap-platform-heel-fashion-original.jpg,https://m.media-amazon.com/images/I/41GD+058VKL._AC_UL320_.jpg,Amazon India,Women's Quinon Sandal,Bata,Shoes,Women,840.0,91.0,affordable,unknown,affordable,affordable,,womens-quinon-sandal-original.jpg,https://m.media-amazon.com/images/I/51Y17+hT1oL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.8948692679405212,"Soft, Comfortable & Trendy Women's Platform Slippers – Elegant Cross Design with Cushioned Sole and Slip-On Style for Girls & Womens",XE Looks,Shoes,Women,2499.0,769.0,affordable,budget,affordable,affordable,,soft-comfortable-trendy-womens-platform-slippers-e-original.jpg,https://m.media-amazon.com/images/I/411KPhtFV3L._AC_UL320_.jpg,Amazon India,Women's Quinon Sandal,Bata,Shoes,Women,840.0,91.0,affordable,unknown,affordable,affordable,,womens-quinon-sandal-original.jpg,https://m.media-amazon.com/images/I/51Y17+hT1oL._AC_UL320_.jpg,Amazon India
Shoes,Men,0.9999999403953552,Women Comfortable Loafer Mules Ballet Wedge Heels Footwear,Marc Loire,Shoes,Women,2770.0,1395.0,expensive,budget,affordable,affordable,,women-comfortable-loafer-mules-ballet-wedge-heels--original.jpg,https://m.media-amazon.com/images/I/61CxwsofQbL._AC_UL320_.jpg,Amazon India,Women Comfortable Loafer Mules Ballet Wedge Heels Footwear,Marc Loire,Shoes,Women,2770.0,1395.0,expensive,budget,affordable,affordable,,women-comfortable-loafer-mules-ballet-wedge-heels--original.jpg,https://m.media-amazon.com/images/I/61CxwsofQbL._AC_UL320_.jpg,Amazon India
